referrer_id,referred_id,is_ring_referral
ACC104af6b1ba,ACCb5427dc88f,False
ACC48d6f63aa6,ACCd207cc8f03,False
ACC48d6f63aa6,ACC946cadcb1e,False
ACCffc6df4544,ACC18099fcf90,False
ACCffc6df4544,ACC69c67890c8,False
ACCffc6df4544,ACCe40bdcfdaf,False
ACCffc6df4544,ACCa5ff55af33,False
ACCe2e89576b6,ACCad761cc4f4,False
ACCe2e89576b6,ACC0d07100ac0,False
ACCe2e89576b6,ACC4180bbfeea,False
ACC8c7b74dc4e,ACCd028c51ed4,False
ACC8c7b74dc4e,ACC9c97c7a555,False
ACC8c7b74dc4e,ACC2adfbaecf3,False
ACC8c7b74dc4e,ACC8475937d4f,False
ACCe8e2eb100b,ACCaadd2499ed,False
ACCe8e2eb100b,ACC35d35bdb2b,False
ACCe8e2eb100b,ACC49727e73dc,False
ACCe8e2eb100b,ACC135376de0c,False
ACC33d2dbae62,ACC3125527a86,False
ACC33d2dbae62,ACC6a2dafae52,False
ACC40ba4c797d,ACC0fc2c79cf4,False
ACC40ba4c797d,ACC7a808eefc2,False
ACC40ba4c797d,ACCe0d535f4a9,False
ACC52e1433e2d,ACCba852b319d,False
ACC52e1433e2d,ACC1e02ac3bbe,False
ACC394ac77131,ACC937a32f7f2,False
ACC394ac77131,ACC7caf09482e,False
ACC394ac77131,ACCc5a07f2527,False
ACC394ac77131,ACC341a963e91,False
ACC7790dc53b7,ACC16d4e3f706,False
ACC7790dc53b7,ACCb69e5f49b8,False
ACC7790dc53b7,ACCc3fb1e0484,False
ACC7790dc53b7,ACC735dded81d,False
ACCa80623f388,ACCc916d6d726,False
ACC1b01bec713,ACCcdc353255f,False
ACC1b01bec713,ACC4036bde81d,False
ACC1b01bec713,ACC257ea2b076,False
ACC1b01bec713,ACCea2babd29c,False
ACC1001243923,ACCeccf8033b7,False
ACC1001243923,ACC1a4128da42,False
ACC1001243923,ACC2d76f03909,False
ACCdea7685889,ACCd6fe4cf470,False
ACCdea7685889,ACC4c59995d8b,False
ACCdea7685889,ACC416726e2cf,False
ACCdea7685889,ACC76758661db,False
ACCceb4084daa,ACC9198d46259,False
ACCceb4084daa,ACC09f32bdc32,False
ACC99316ad23e,ACCf9ca9c1a2e,False
ACC99316ad23e,ACC450f61bf20,False
ACC99316ad23e,ACC9e6ee2bd45,False
ACCeb54226356,ACC6d970dbf36,False
ACCeb54226356,ACCed332d5c00,False
ACCeb54226356,ACC6e7f5182d3,False
ACCf29d2797b0,ACC0f1ee23e76,False
ACC7607112b16,ACCd12e0fd29b,False
ACC7607112b16,ACCb988a5f40c,False
ACCe68e7a42e8,ACC41b6a35086,False
ACCe68e7a42e8,ACCa8b7447619,False
ACC15ea33e5d9,ACCeb1ac52be6,False
ACC15ea33e5d9,ACCac6d2be2cd,False
ACC90b44f83a6,ACCed56af2a7e,False
ACCa29899c243,ACC739879fcc5,False
ACCa29899c243,ACC51d90d06ae,False
ACCa29899c243,ACCa5fc59a734,False
ACCa29899c243,ACC4188290e83,False
ACCf421dd1f48,ACC21a4dc9038,False
ACCf421dd1f48,ACC94b2fe7328,False
ACCf421dd1f48,ACCcb7e211cc9,False
ACCf421dd1f48,ACC29ebd242df,False
ACCbea6ad67f7,ACC9dbab34dba,False
ACC0f1680f382,ACC9ac04e2e28,False
ACC6bc76efecc,ACC77928d6ffc,False
ACC6bc76efecc,ACC7504f090e8,False
ACC2e912f2af3,ACCf8938cbdfd,False
ACC2e912f2af3,ACC20c2cc850d,False
ACC5d04f3b695,ACCbc27098326,False
ACC5d04f3b695,ACCefa684fb34,False
ACC5d04f3b695,ACC6e113e0269,False
ACC5d04f3b695,ACC4b6a805cc7,False
ACCce53bf00f1,ACC1dffb2e6b6,False
ACC5fe6e781d1,ACC0b1ba2e5c2,False
ACC5fe6e781d1,ACC4abe49cc08,False
ACC2113d330f4,ACC4839be4044,False
ACC2113d330f4,ACC235e5a0b9b,False
ACC2113d330f4,ACC444b51dc8b,False
ACC2113d330f4,ACC6a0e062098,False
ACCfbe58d9b40,ACC82198cfe97,False
ACC4bb98ec4ec,ACC9459743bb5,False
ACC4bb98ec4ec,ACC5bf510a971,False
ACCa9af927371,ACCfb749289c9,False
ACCa9af927371,ACC6aa94b77a1,False
ACCa9af927371,ACCf710baa60e,False
ACC2da0b91fa5,ACC90790135cf,False
ACC2da0b91fa5,ACC507ec4780c,False
ACCa2107c0c3f,ACC5c85b18f27,False
ACCa2107c0c3f,ACCca2384b03e,False
ACCa2107c0c3f,ACC8af4bf4bc5,False
ACC4c5d2ea81e,ACCca24efeb90,False
ACC4c5d2ea81e,ACC8fa248ed02,False
ACC4c5d2ea81e,ACCf640e79fd4,False
ACC5d16cecd01,ACC5e27f88136,False
ACC517850c10c,ACCadd76493cf,False
ACC517850c10c,ACCf245adbd9f,False
ACC517850c10c,ACC8f0251dea3,False
ACC517850c10c,ACC7fb4eecefd,False
ACCedecdee8a9,ACC843f1fec68,False
ACCedecdee8a9,ACC0aaa2016e2,False
ACCc702b08aa6,ACC0a28b2454d,False
ACCe816538b7d,ACC0c99fe8b79,False
ACCe816538b7d,ACCeeca72fc93,False
ACCe5472a3797,ACC2d99d41315,False
ACCe334a408d4,ACC76041a95c3,False
ACCe334a408d4,ACC8c7299a15f,False
ACCe334a408d4,ACC52e1433e2d,False
ACC57c14944b4,ACCf0faba8e2a,False
ACC57c14944b4,ACC9ecf54c03c,False
ACC1f7fb71869,ACC14979c7087,False
ACC1f7fb71869,ACC959c03b3e6,False
ACC1f7fb71869,ACCcaae68aed1,False
ACC1f7fb71869,ACC2ab3c0196b,False
ACC1e8f937fc5,ACC9e0bcc202a,False
ACC1e8f937fc5,ACC427c2091ae,False
ACC8691fd2ca2,ACC63380a151d,False
ACC8691fd2ca2,ACC0f1df6814f,False
ACC5481867383,ACC361ba07f2c,False
ACC5481867383,ACC9cba4372ef,False
ACC5481867383,ACC438194244a,False
ACCb4598ab59e,ACCeaff1e2a3d,False
ACCb4598ab59e,ACC727dd10c92,False
ACCb4598ab59e,ACC5ae55ee37a,False
ACCb4598ab59e,ACCeb04abf47a,False
ACC6ff51de18b,ACC263ad49e2c,False
ACC6ff51de18b,ACCe1b7465603,False
ACC78b44f71f4,ACCfcfd3cc753,False
ACC78b44f71f4,ACC2fee89bc71,False
ACC78b44f71f4,ACC38fb4b9ca9,False
ACC87a3583516,ACC97f5545a79,False
ACC87a3583516,ACCf7cccd1fc1,False
ACC87a3583516,ACC28725b201b,False
ACCd3b3c3131b,ACC044930c48c,False
ACC38c4f18e1d,ACC782e711521,False
ACC38c4f18e1d,ACCda8c23f2db,False
ACC29a8ea3bc1,ACC1fdb9d9332,False
ACC89cea7e92a,ACC07362a6a5e,False
ACC89cea7e92a,ACC452ed7ee7f,False
ACC89cea7e92a,ACC8ff09803d3,False
ACC89cea7e92a,ACCfdfe94e3db,False
ACC5604fb5e47,ACCc0a5202904,False
ACC5604fb5e47,ACCf1adff5419,False
ACC5604fb5e47,ACCac7a8879e4,False
ACCf08b566cc1,ACC7ecf34407f,False
ACCf08b566cc1,ACCba24676431,False
ACC62ab9bdac2,ACCef0a9b7a0f,False
ACC62ab9bdac2,ACCe50f336e75,False
ACCb217d09245,ACC9e73d526ea,False
ACCc33afcc797,ACCfa70b0d43d,False
ACCc33afcc797,ACCdcf13208f5,False
ACCfc278c40a9,ACCff3d1c4658,False
ACCfc278c40a9,ACCee164274d7,False
ACCe322026e7f,ACC29984f3d1a,False
ACCe322026e7f,ACCe8a081a889,False
ACC1392d4450c,ACCf1b89ec855,False
ACC1392d4450c,ACCbe22d008ff,False
ACC1392d4450c,ACC9a832e2b76,False
ACC1392d4450c,ACC34e93071db,False
ACC085602e897,ACCa6516ca550,False
ACC085602e897,ACCcb9d15ceee,False
ACC085602e897,ACCaea4373dca,False
ACCa508722b8b,ACC479f6f6687,False
ACCa508722b8b,ACCd96440ebc9,False
ACCa508722b8b,ACC864290be53,False
ACCb119c2091f,ACC2b962ed3ae,False
ACCade3f330d0,ACC2b3d7e8e6a,False
ACCade3f330d0,ACCad3d0a6c70,False
ACCade3f330d0,ACC12554f028e,False
ACCade3f330d0,ACCe8d1d6e2d9,False
ACCf0f79b0b43,ACC18f9169e42,False
ACCf0f79b0b43,ACC18c0ba8964,False
ACCf1df5f0b63,ACC6608152e2f,False
ACCf1df5f0b63,ACC7ab48ff583,False
ACCf1df5f0b63,ACC5a96e054ed,False
ACC6a1e36f783,ACCb293a6d5bd,False
ACC6a1e36f783,ACC2ce0c605b4,False
ACC6a1e36f783,ACCe60774aec6,False
ACCf060aad449,ACC24461d0feb,False
ACCf060aad449,ACC081b37517d,False
ACCf060aad449,ACC45ad89495f,False
ACCf060aad449,ACC247c54f8e1,False
ACCedce05df42,ACC5eb811278d,False
ACCdd8e7cdb21,ACC3a90f0735b,False
ACCdd8e7cdb21,ACCe7f59b3505,False
ACCdd8e7cdb21,ACC4fd887357a,False
ACC01036c75b0,ACC3ee3917c2d,False
ACC01036c75b0,ACC07053f8ab6,False
ACC01036c75b0,ACCd9119dc5d6,False
ACC1382b6c6d8,ACC22ddb720be,False
ACC1382b6c6d8,ACC7d0dca765b,False
ACC1382b6c6d8,ACC8fc29a6097,False
ACC1382b6c6d8,ACC861c5818bc,False
ACC2f4bde3c53,ACC25bd6bf015,False
ACC515480e084,ACCde3a0e82e0,False
ACC515480e084,ACCf405591370,False
ACC515480e084,ACCec0d5df38d,False
ACC515480e084,ACC9a20e4bf80,False
ACC3fdff54a8a,ACC81148fcd9e,False
ACCcdd25317b4,ACCec5853754b,False
ACCcdd25317b4,ACC551f93ea88,False
ACCcdd25317b4,ACC6249a7b499,False
ACCe8069d755e,ACCbf88fe64ad,False
ACCe8069d755e,ACCa68408e7f3,False
ACCe8069d755e,ACC08857c562d,False
ACC22e003fc14,ACC1a6ac66a9c,False
ACC22e003fc14,ACC2e1cd3c03b,False
ACC22e003fc14,ACCf0559e5bd6,False
ACC22e003fc14,ACC11b3da703e,False
ACCc4f080aaf3,ACC8b42e92e38,False
ACCc4f080aaf3,ACC4496f0a3a7,False
ACCc4f080aaf3,ACCa990b34e5d,False
ACCc4f080aaf3,ACC6a24bde663,False
ACC04add70005,ACCe334a408d4,False
ACC04add70005,ACC648c4ab735,False
ACCf0389fbcda,ACC7e5bec395f,False
ACCf0389fbcda,ACC5a14d40892,False
ACCb6baf71ea8,ACC53cc221787,False
ACCb6baf71ea8,ACCc4263aa951,False
ACCb6baf71ea8,ACC66660cd28e,False
ACC54c5e3f2c0,ACC86d772cfca,False
ACC70614135a1,ACCa582e75a74,False
ACC70614135a1,ACCe28c0e4be2,False
ACC70614135a1,ACC9798d41b65,False
ACC8885c3a1a0,ACCd94d4ac62f,False
ACC8885c3a1a0,ACCaa910fb4e2,False
ACC8885c3a1a0,ACC2aa4a5c32c,False
ACC2dd33d925f,ACC1c0b497f5f,False
ACC2dd33d925f,ACC5b04cfdf9c,False
ACCf85e9afed6,ACC3655721ce7,False
ACCf85e9afed6,ACC86dcb3cb0a,False
ACCf85e9afed6,ACC8c54ca83eb,False
ACC30ccb23baf,ACC88b2f9431b,False
ACC30ccb23baf,ACCaca23380ac,False
ACC30ccb23baf,ACC3ac0f51571,False
ACC56ed9842d8,ACCbd111aea62,False
ACC06360a1b1b,ACC45a1dbd0f5,False
ACC06360a1b1b,ACCa58fda4dbf,False
ACC06360a1b1b,ACC419013afd8,False
ACC450f61bf20,ACCe82ac3b8c9,False
ACC075185a103,ACCad776c3c20,False
ACC075185a103,ACC9575fa25c1,False
ACC075185a103,ACC23062c9cce,False
ACC075185a103,ACC8691d8a097,False
ACCf8ce0fa870,ACC1b9c142e72,False
ACCf8ce0fa870,ACC17e84a1819,False
ACCf8ce0fa870,ACC97d1b4695b,False
ACCc4db9a2ddb,ACC8d0a707aee,False
ACCc4db9a2ddb,ACC0428758d80,False
ACCc4db9a2ddb,ACC34c6cdefc6,False
ACCc4db9a2ddb,ACC3b62d34b8e,False
ACCd8cb73420a,ACC437a65ffcc,False
ACCd8cb73420a,ACCb983bc4808,False
ACCd8cb73420a,ACC5afb50e5f9,False
ACCc2f09db36e,ACCeeec10c1d1,False
ACCc2f09db36e,ACCdc50c81a1d,False
ACCc2f09db36e,ACC6228c5f0ce,False
ACCc2f09db36e,ACC4fbc02b468,False
ACCcd04f8677e,ACCf85c7246c6,False
ACCecf82076b9,ACC6332858ea0,False
ACC5f40542913,ACC01d44b723d,False
ACC5f40542913,ACCc1953d97a9,False
ACC5f40542913,ACCa2cfb22773,False
ACC57f78e4410,ACCa3df3f3133,False
ACC962b6e923d,ACC7f193dcdbd,False
ACC962b6e923d,ACC0ed675c479,False
ACC962b6e923d,ACC1df1b3d35f,False
ACC95e3f24721,ACCc85928d6de,False
ACCb8b8e39b93,ACC89394a9de1,False
ACC5696d64721,ACCf1076505d0,False
ACCbe5704d7ac,ACCd36da8ce25,False
ACCbe5704d7ac,ACCd7d60635fd,False
ACC6249a7b499,ACC9abdeed8f3,False
ACC6249a7b499,ACC37f5303deb,False
ACC6249a7b499,ACCbaf842f3bc,False
ACCc72b3da496,ACC7ce2cb35b8,False
ACCc72b3da496,ACC20902fd7cb,False
ACCc72b3da496,ACC729aa4fda6,False
ACCc72b3da496,ACC26c85743ea,False
ACC7943b723fc,ACCcdfaedd10f,False
ACC7943b723fc,ACC1ea1d0b8dc,False
ACC7943b723fc,ACCe2ef095217,False
ACC9a97282720,ACC1e9a448b4d,False
ACC9a97282720,ACCd94d830eb9,False
ACC5033cff1fc,ACC4d1ae911c4,False
ACC5033cff1fc,ACC0c54631eb8,False
ACC5033cff1fc,ACC54dee52df9,False
ACCbeadbc12c2,ACCd0b945a358,False
ACCbeadbc12c2,ACC7bce6b53b2,False
ACCbeadbc12c2,ACCc8f4d59653,False
ACCbeadbc12c2,ACCc962d7cfed,False
ACCbddd6522c3,ACC729ee5c583,False
ACCbb46445b3b,ACC924e9e0bcd,False
ACCbb46445b3b,ACC3094d04b44,False
ACCbb46445b3b,ACC423f721f91,False
ACC52f580d669,ACC69eeb493b0,False
ACC8a30d493e4,ACCdb2a81af36,False
ACC8a30d493e4,ACC591b3d0fbb,False
ACC8a30d493e4,ACC95c8405252,False
ACC8a30d493e4,ACC686249c247,False
ACC66094e165b,ACCdaea479b14,False
ACC66094e165b,ACC4084259080,False
ACCd778c0902a,ACC3968267879,False
ACCd778c0902a,ACCb63793bfc4,False
ACCd778c0902a,ACC592548de8b,False
ACC2584aed510,ACC95c1335162,False
ACC2584aed510,ACCdc8ab1863a,False
ACC701bbc2148,ACC4da60dbae5,False
ACC4e74ca289c,ACC0ecb27fea7,False
ACC91fc64a46d,ACC32cd04a33f,False
ACC91fc64a46d,ACCdc0ab06561,False
ACC91fc64a46d,ACC685658cc84,False
ACC0c99fe8b79,ACC46b9f26342,False
ACC0c99fe8b79,ACCb541455b88,False
ACC0c99fe8b79,ACC4933bef68e,False
ACC0c99fe8b79,ACC5d4ce962bb,False
ACCd64f98ed99,ACCd09f83b3e9,False
ACCd64f98ed99,ACC311bbade0b,False
ACC74ef370fc4,ACCae3ca15c85,False
ACCcceaa35a18,ACCb2ec15e415,False
ACCcceaa35a18,ACCe8f9422ec4,False
ACC9e8d873c33,ACC55fb8b88f8,False
ACCca2384b03e,ACCe816538b7d,False
ACCca2384b03e,ACCe8396b510f,False
ACCca2384b03e,ACC6f17f813b8,False
ACCca2384b03e,ACC9d090dc75d,False
ACC0089f44cde,ACCa499c1a6df,False
ACC0089f44cde,ACCe39e8f60bb,False
ACC0089f44cde,ACC32a5fa89ec,False
ACC5cdcec58b1,ACCeefdc0b0a6,False
ACC5cdcec58b1,ACCc37daff7a6,False
ACC5cdcec58b1,ACC9ea2600b5b,False
ACC89dafb1635,ACC4f9701bcfa,False
ACC89dafb1635,ACC2f3d239234,False
ACCe3a9fdf844,ACCae0fc77d3c,False
ACCe3a9fdf844,ACC872b962c3f,False
ACCe3a9fdf844,ACC93687fb58a,False
ACCd1adada6cb,ACC93bd2d62c7,False
ACCd1adada6cb,ACC29ff9b4883,False
ACCd1adada6cb,ACC38d33dddc1,False
ACCd1adada6cb,ACC94c8180fd5,False
ACC935acb97c0,ACC7caeea35af,False
ACC3e97225b87,ACCc137c30171,False
ACC3e97225b87,ACC5b755ded63,False
ACC7b2bda36ae,ACC6f3d6adf02,False
ACC7b2bda36ae,ACC53d97c0548,False
ACC7674528f5f,ACC4de53fcd34,False
ACC7674528f5f,ACCaea7c539e1,False
ACC7674528f5f,ACC663ad45539,False
ACC3b3ae40aa5,ACCee4138cbec,False
ACC3b3ae40aa5,ACCebbd2f12c5,False
ACC38256a3cde,ACC916ff004f9,False
ACC38256a3cde,ACC5dc7cb42d2,False
ACC6228c5f0ce,ACCd302d34079,False
ACC6228c5f0ce,ACC3572c81a97,False
ACCaa0af460bf,ACCbd1b431dcd,False
ACCaa0af460bf,ACC8adcefcaf6,False
ACCaa0af460bf,ACC13609ea3b0,False
ACCc6be1ee3f1,ACCffed1ff4ea,False
ACCc6be1ee3f1,ACC0c3f8ac59f,False
ACC37b209b5b6,ACC9c154a2f79,False
ACC37b209b5b6,ACC564c208541,False
ACCc780dab0ca,ACC324312c122,False
ACCc780dab0ca,ACC2e8d1b8b72,False
ACCf0789cd633,ACCb1efe59369,False
ACCf0789cd633,ACCf32eb84c6b,False
ACCf0789cd633,ACC1b1b157cca,False
ACCf0789cd633,ACCfc78ada9bd,False
ACCdad7128232,ACC73ca9928b3,False
ACCdad7128232,ACCed41feb29c,False
ACC13a91aeea4,ACCd6b98b13db,False
ACC13a91aeea4,ACCb2a76dfee2,False
ACC13a91aeea4,ACCfa36978318,False
ACCf381bfe7f1,ACC795c18ee5d,False
ACCf381bfe7f1,ACCd8e8fce9a3,False
ACC219d9e2b18,ACC6674bbd75a,False
ACC39a868c39c,ACC78ad9a030c,False
ACC39a868c39c,ACCa66e9e030b,False
ACC39a868c39c,ACCf16bc95512,False
ACC39a868c39c,ACCaef25ca73f,False
ACC2188ce0b82,ACC6bbdbb4d3d,False
ACC2188ce0b82,ACC2ae9fd88d6,False
ACC2188ce0b82,ACC16c53f4724,False
ACC2188ce0b82,ACCdc379479cf,False
ACCcc98b82633,ACCf75498298a,False
ACCcc98b82633,ACC45f1bdc8e2,False
ACC4fb52f5a5a,ACCe3b33cf0dc,False
ACC088faa3ebf,ACC45c46a92ab,False
ACC1818ebbdaf,ACC68847d26e5,False
ACC1818ebbdaf,ACCc78c9482c8,False
ACC1818ebbdaf,ACCf27b28c14d,False
ACC79dd3b07fc,ACC9a4d720e7e,False
ACCc992f21265,ACCe1b0ba7528,False
ACCc992f21265,ACC7b2bda36ae,False
ACCc992f21265,ACCe1b18babc5,False
ACCc992f21265,ACCd895dbfe29,False
ACC9b5974d8aa,ACC504cf8f039,False
ACC9b5974d8aa,ACC784704ca3b,False
ACC9b5974d8aa,ACC9b9bd967f8,False
ACCa011777e0b,ACCf19d0bbedc,False
ACCa011777e0b,ACC9b29b720c0,False
ACCa011777e0b,ACCd8a6cc0227,False
ACCa011777e0b,ACCe643797eec,False
ACCea63870e1c,ACC9414f68a1e,False
ACCea63870e1c,ACC1cfd99cf9a,False
ACCea63870e1c,ACC2dfab36c2b,False
ACC640b79f3be,ACCccd38abcc2,False
ACC640b79f3be,ACC4c71c8105b,False
ACC640b79f3be,ACC0bcb9a8bc6,False
ACC640b79f3be,ACCcc98b82633,False
ACC9cfd7795f8,ACCb54dbf531f,False
ACC9cfd7795f8,ACCd196955491,False
ACCabbf1e18e9,ACC024321df6f,False
ACCabbf1e18e9,ACC1efaf2d939,False
ACC0f4f8e1ecf,ACCe4b0d29c19,False
ACCbc857842f8,ACC4316f50dfb,False
ACCbc857842f8,ACCb4aa47a38d,False
ACCe40bdcfdaf,ACC40633dc7b2,False
ACCe40bdcfdaf,ACCc573242f8c,False
ACCe40bdcfdaf,ACC72b207d644,False
ACC3bffdb50e0,ACC7e09474b11,False
ACC3bffdb50e0,ACC24dfcfcaf7,False
ACC3bffdb50e0,ACC0f1b3c0512,False
ACC3bffdb50e0,ACC20816025c7,False
ACCfe1c820dcc,ACC1a984fc030,False
ACCfe1c820dcc,ACC3b188abbdb,False
ACCfe1c820dcc,ACC97514565a4,False
ACCf765228ab5,ACCc4dd2702d7,False
ACC43eb5c78ce,ACCb5dc77e3ff,False
ACC43eb5c78ce,ACC81a6644440,False
ACC79d8ba95ac,ACCd3b92e71e7,False
ACC4ba9754922,ACC4aba482bb1,False
ACC4ba9754922,ACC76f013960f,False
ACC4ba9754922,ACCe67f297a19,False
ACC4ba9754922,ACC094d08fce2,False
ACC904a942ebe,ACCc374e7f331,False
ACC14f47d6892,ACC19b5efca01,False
ACCdf0d7ef059,ACC29cca1cac4,False
ACCdf0d7ef059,ACC4631e0b28a,False
ACC9ce6f8e5e9,ACCbc857842f8,False
ACC9ce6f8e5e9,ACC79a7ec9305,False
ACC9ce6f8e5e9,ACC0c2a4c175b,False
ACC9ce6f8e5e9,ACCca32f521e5,False
ACC38fb4b9ca9,ACC09993f22f3,False
ACC38fb4b9ca9,ACCf487adfa41,False
ACC38fb4b9ca9,ACC432bac3bd3,False
ACC38fb4b9ca9,ACC7af4c6b2a8,False
ACC72672b1cfa,ACCe24a3771d4,False
ACC72672b1cfa,ACCe73b471b30,False
ACC72672b1cfa,ACC8f3ab68538,False
ACC72672b1cfa,ACC9fdaeddc5f,False
ACC612ec7e98c,ACCd5ab682d04,False
ACC612ec7e98c,ACC6658d45f4a,False
ACC612ec7e98c,ACCeab1d8f934,False
ACC4e4bd7c640,ACC3f17b88bf6,False
ACC4e4bd7c640,ACC756cd2fabb,False
ACCa4254cd03c,ACC9a05c1fd3d,False
ACCa4254cd03c,ACCa9518bd997,False
ACCa4254cd03c,ACC3a29ed2036,False
ACCa4254cd03c,ACCaaecad11b5,False
ACC84486117ac,ACC3e97225b87,False
ACC84486117ac,ACC4c404b16b8,False
ACCdb7737c74e,ACC056390957c,False
ACCdb7737c74e,ACC17341ddad5,False
ACC03c592de08,ACC5cda22dce0,False
ACC7286cf5815,ACC0688ff3bc9,False
ACC7286cf5815,ACC433645fdf3,False
ACC7286cf5815,ACC1a8ea2df28,False
ACCc61032d888,ACC7607112b16,False
ACCc61032d888,ACC4f87274661,False
ACC73cd9c194a,ACC31b1bd1617,False
ACC73cd9c194a,ACCcecf39b235,False
ACC1c01a8c324,ACCf0dfc57672,False
ACC1c01a8c324,ACCb3171991ae,False
ACC1efaf2d939,ACCdd9b714bcc,False
ACC72b207d644,ACC28093290f1,False
ACCb7244c9412,ACCdb463e4479,False
ACC267ac86c1e,ACC1114c565a4,False
ACC267ac86c1e,ACC50031602c1,False
ACC267ac86c1e,ACC0e3836970a,False
ACC267ac86c1e,ACCef52c0da87,False
ACC62c7c7bc68,ACCd7da1502d0,False
ACC525f8c2926,ACC82a80ae1a1,False
ACC525f8c2926,ACCdf101cda0a,False
ACC525f8c2926,ACCa24347c657,False
ACC525f8c2926,ACCbe2ccfd7d0,False
ACCbb4a5e8528,ACCe92520b720,False
ACCaddefe5d21,ACCa3bbf03151,False
ACCaddefe5d21,ACCa319f8ed06,False
ACC56a8c912cc,ACC0c7e3e9953,False
ACC56a8c912cc,ACCf044d9879b,False
ACC56a8c912cc,ACC229c2e419b,False
ACCb27d50c46f,ACC6c77227f13,False
ACCb27d50c46f,ACCb15b13f075,False
ACCb27d50c46f,ACC44dc0e5e2c,False
ACC5142038370,ACC8af406cbed,False
ACC5142038370,ACCa0d5393064,False
ACC0c24e8f6a5,ACCcb21cdeaf4,False
ACC33d2bd013f,ACC94f6f9c0ba,False
ACC33d2bd013f,ACCaf2b702342,False
ACC33d2bd013f,ACCbca9547d7e,False
ACCeae129e62b,ACC350ecdb8ab,False
ACCeae129e62b,ACC02f3da1356,False
ACCeae129e62b,ACC758459d351,False
ACCeae129e62b,ACC895408a489,False
ACC7bd87f7114,ACC0612a53e27,False
ACC7bd87f7114,ACCeb7797125d,False
ACC7bd87f7114,ACC7ff2b1a702,False
ACC7bd87f7114,ACCa2336bda6d,False
ACC9ff9e0abf1,ACC9808696c34,False
ACC9ff9e0abf1,ACC557cc02f79,False
ACC9ff9e0abf1,ACC4dc76d4330,False
ACC9ff9e0abf1,ACCb6d79a1835,False
ACCd5ec648da3,ACCae1f2a7edc,False
ACCd5ec648da3,ACCb924637b69,False
ACCd5ec648da3,ACC76ead50a78,False
ACC3b1ee4b6c6,ACCb9b91d4683,False
ACC3b1ee4b6c6,ACC2fa929678a,False
ACC3b1ee4b6c6,ACC3b86799b0a,False
ACCf7efa8dd34,ACC4ba9754922,False
ACCd69a61c4cc,ACC4b3c37ee34,False
ACCa881e70d2d,ACCfa80fb0b94,False
ACCa881e70d2d,ACC3c930d3e32,False
ACCea7130caf4,ACC2403d6e7b9,False
ACCea7130caf4,ACC0ac9df2cc2,False
ACCea7130caf4,ACC7eafa38ca1,False
ACCf609db13c4,ACC7826c8f2ae,False
ACCf609db13c4,ACCd64f98ed99,False
ACCf609db13c4,ACC9c5f6c55df,False
ACC93008c3859,ACCc0103a79bf,False
ACC93008c3859,ACCe723dfbf3e,False
ACC93008c3859,ACCb765884f23,False
ACCac2124a17f,ACCf700b8650e,False
ACCac2124a17f,ACC12aabac3a3,False
ACCac2124a17f,ACC939485dbb2,False
ACCac2124a17f,ACC08fd148425,False
ACC7315f4a86b,ACC0636c8517a,False
ACC7315f4a86b,ACC3515eee7d3,False
ACC7315f4a86b,ACCa96e2c73f0,False
ACC7315f4a86b,ACC570b40178a,False
ACC5a1425648b,ACCbdd3c36ae9,False
ACC5a1425648b,ACC01036c75b0,False
ACC5a1425648b,ACCbe667a6df0,False
ACC5a1425648b,ACC178d5f6d49,False
ACCa66a603ec5,ACCf74c72aafd,False
ACCb93a71ed8c,ACC8a6c30ef4c,False
ACCb93a71ed8c,ACC9075475f9e,False
ACCb93a71ed8c,ACC657c2d5273,False
ACCb93a71ed8c,ACC9e20356b8b,False
ACCbe667a6df0,ACC871e39c865,False
ACCbe667a6df0,ACC183e3d6090,False
ACCbe667a6df0,ACCb61d14d88a,False
ACCbe667a6df0,ACC52d08444fb,False
ACCa8a9bb8e35,ACC901955114b,False
ACCc0a4808bc4,ACC4b6cce1dce,False
ACCc0a4808bc4,ACC7c619281be,False
ACCc0a4808bc4,ACC76087992ce,False
ACCc0a4808bc4,ACC0b56579d13,False
ACC8ce73925d2,ACCa55e78e2ef,False
ACC62be407e86,ACC1a9c02ba29,False
ACC62be407e86,ACC6ea00e4fa4,False
ACC62be407e86,ACC3fb54e1df5,False
ACC8d1214b4f8,ACC262e389354,False
ACC852a87e7a4,ACC693149f2c9,False
ACCf4e48a1170,ACC4b4459e173,False
ACCf4e48a1170,ACCb9105fa03f,False
ACCf4e48a1170,ACC8958160684,False
ACC8fa0335629,ACC5714a444d4,False
ACC8da6f65e4b,ACC04a02cf577,False
ACC8da6f65e4b,ACC76dbd43f2f,False
ACC8da6f65e4b,ACC0456fc0827,False
ACC927e8a2013,ACCbb1e31a6d1,False
ACC927e8a2013,ACC822fccccc8,False
ACC927e8a2013,ACC050264332d,False
ACCba227734b2,ACC59d2a082d7,False
ACCba227734b2,ACC4b80f71bd6,False
ACCba227734b2,ACCf0f9543dca,False
ACC672b06fc49,ACC50fc7249ae,False
ACC672b06fc49,ACC1e84e3cd0c,False
ACC9c97c7a555,ACC374b16618b,False
ACC8c89fba6e8,ACC39c239fce0,False
ACC8c89fba6e8,ACC2da9655554,False
ACC8c89fba6e8,ACCf25af89b93,False
ACC8c89fba6e8,ACCa385d20e1b,False
ACCe4fcfe74fc,ACC027be49995,False
ACCe4fcfe74fc,ACCf01ae7af54,False
