account_id,ring_id,is_ring_member,coincidental_group_id,referral_ring_id,is_referral_ring_member
ACCf79baf26c3,,False,,,False
ACC415712b6f8,,False,,,False
ACC44d157e427,,False,,,False
ACC21cc15ecb3,,False,,,False
ACC0081dcad90,,False,,,False
ACC2fa6e9d7d5,,False,,,False
ACCac4918907f,,False,,,False
ACCa86b4c5b5e,,False,,,False
ACCbe81410154,,False,,,False
ACC1cd01c8468,,False,,,False
ACC9a190a6cf5,,False,,,False
ACC53cb4b451d,,False,,,False
ACC4b25645abb,,False,,,False
ACC3b1ee4b6c6,,False,,,False
ACCeaff1e2a3d,,False,,,False
ACCf15c988700,,False,,,False
ACC112a2f07ff,,False,,,False
ACC4363ac0a4c,,False,,,False
ACCf9c6a859e6,,False,,,False
ACCb699c7d5f2,,False,,,False
ACC1f159c13ca,,False,,,False
ACC5455288154,,False,,,False
ACC76722f07ff,,False,,,False
ACC8b88ad782e,,False,,,False
ACC0d2586cef1,,False,,,False
ACC1557839620,,False,,,False
ACCe2ef095217,,False,,,False
ACC589f04110f,,False,,,False
ACC2b7593c633,,False,,,False
ACCcfbda1afb8,,False,,,False
ACC1dbb7c2cfc,,False,,,False
ACC9bd252a4ff,,False,,,False
ACC1544be0727,,False,,,False
ACC1b4d38ade8,,False,,,False
ACC2ba82a8c85,,False,,,False
ACC51d8a774a9,,False,,,False
ACC805c1071d3,,False,,,False
ACC9e73d526ea,,False,,,False
ACC3bf16da98e,,False,,,False
ACCe681378810,,False,,,False
ACCb988a5f40c,,False,,,False
ACC66d97295ae,,False,,,False
ACCa3f2af38ff,,False,,,False
ACC2ae9fd88d6,,False,,,False
ACC812e3fe6ee,,False,,,False
ACCcd3aacb8b0,,False,,,False
ACC0a26c95406,,False,,,False
ACCac80fc1fc1,,False,,,False
ACC1b70300d10,,False,,,False
ACCa9377e3cc9,,False,,,False
ACC52aff81a72,,False,,,False
ACC1fdb9d9332,,False,,,False
ACC5a230cb7cc,,False,,,False
ACC516967428d,,False,,,False
ACC97160cd093,,False,,,False
ACCae9ca7ab48,,False,,,False
ACC21cdd63ed9,,False,,,False
ACC33557fc9af,,False,,,False
ACC7c619281be,,False,,,False
ACC234c987f74,,False,,,False
ACCfd79af5aa2,,False,,,False
ACC7723e1e7da,,False,,,False
ACC1b6e54895d,,False,,,False
ACC67849a2f60,,False,,,False
ACCea8591ba22,,False,,,False
ACC56dab3ebfc,,False,,,False
ACCe232bb348b,,False,,,False
ACC0f47b9d068,,False,,,False
ACC3f4bcc2905,,False,,,False
ACC41a12f625d,,False,,,False
ACC4fb52f5a5a,,False,,,False
ACCfc8034fc39,,False,,,False
ACCf28bb25522,,False,,,False
ACCb7c693d58a,,False,,,False
ACC2ecfb35fd0,,False,,,False
ACCd1973f6398,,False,,,False
ACCd4f6b98d59,,False,,,False
ACC2fb6af495c,,False,,,False
ACCd35f051ca8,,False,,,False
ACCbbcec87c5a,,False,,,False
ACCcde5d50924,,False,,,False
ACC3da8cff485,,False,,,False
ACC2097e204c5,,False,,,False
ACC13e8660561,,False,,,False
ACC5469edbd14,,False,,,False
ACCb59810d74a,,False,,,False
ACCa87245fff8,,False,,,False
ACC1e7c495c03,,False,,,False
ACC1cc61cc8d0,,False,,,False
ACC551dbc0f95,,False,,,False
ACCa92d965fa1,,False,,,False
ACCf907ae17a4,,False,,,False
ACC37a9f4833a,,False,,,False
ACC19d1e58198,,False,,,False
ACCb121c6b7f5,,False,,,False
ACC290488b997,,False,,,False
ACC4579e31a61,,False,,,False
ACC8d28c57dfc,,False,,,False
ACCbbb8d7a27f,,False,,,False
ACC28948472fc,,False,,,False
ACC1382b6c6d8,,False,COINC0031,,False
ACC4e62e8106d,,False,,,False
ACC094792efff,,False,,,False
ACCe06055483e,,False,,,False
ACCafc155e2da,,False,,,False
ACC6fbb693e9d,,False,,,False
ACC70c5815eea,,False,,,False
ACCabb2326e4d,,False,COINC0043,,False
ACC39de3eeef1,,False,,,False
ACC36c361bd8e,,False,,,False
ACCd3fbf086d7,,False,,,False
ACC68d35985f6,,False,,,False
ACCe6763f5698,,False,,,False
ACCd98807cc11,,False,,,False
ACC69264b1c5b,,False,,,False
ACC0b1d95dafe,,False,,,False
ACC82812e4b0f,,False,,,False
ACC6e4b5a3add,,False,,,False
ACC44b35c9897,,False,,,False
ACC9c60fb5da4,,False,,,False
ACCf0f79b0b43,,False,,,False
ACCa5f39f02ad,,False,,,False
ACC8776ce4a76,,False,,,False
ACCb4598ab59e,,False,,,False
ACC313c78d2da,,False,,,False
ACC5d8cc489f1,,False,,,False
ACCc1d5bd8345,,False,,,False
ACCabcff0009c,,False,,,False
ACC7aafe13b11,,False,,,False
ACC909655c7ab,,False,,,False
ACC9cad734618,,False,,,False
ACC9f15abebd6,,False,,,False
ACC82198cfe97,,False,,,False
ACC90755ea296,,False,,,False
ACCdcf48587ce,,False,,,False
ACCaadd2499ed,,False,,,False
ACCfba4cf1a64,,False,,,False
ACCc8f1affd80,,False,,,False
ACC5962351309,,False,,,False
ACC5dc7cb42d2,,False,,,False
ACC257ea2b076,,False,,,False
ACC3ee3917c2d,,False,,,False
ACC9c78decc00,,False,,,False
ACC9a4d720e7e,,False,,,False
ACC6608152e2f,,False,,,False
ACC3c826488fb,,False,,,False
ACC9c5f6c55df,,False,,,False
ACC0a3b285b08,,False,,,False
ACC32e623e6c6,,False,,,False
ACC9e2898a529,,False,,,False
ACC82d102e47e,,False,,,False
ACCdb7a53af1e,,False,,,False
ACC7b21c0fc55,,False,,,False
ACC648e037e94,,False,,,False
ACC2de181f1eb,,False,COINC0012,,False
ACCde970110f0,,False,,,False
ACC8b5d60ba9c,,False,,,False
ACC1b3638ea4a,,False,,,False
ACCfe1c820dcc,,False,,,False
ACC39dc73872c,,False,,,False
ACCc80000e51e,,False,,,False
ACC25bd6bf015,,False,,,False
ACC3f17b88bf6,,False,,,False
ACC1b04b89893,,False,,,False
ACC1b80cea85a,,False,,,False
ACC4d93b7729e,,False,,,False
ACCc1953d97a9,,False,,,False
ACC0824a4a2dc,,False,,,False
ACC227bd9624a,,False,,,False
ACCde91514de1,,False,,,False
ACC024e8f5fff,,False,,,False
ACCc776f43c65,,False,,,False
ACC6c77227f13,,False,,,False
ACCcbb15ae61e,,False,,,False
ACCc23e0f4ea4,,False,,,False
ACC9d9acb21e5,,False,,,False
ACCada99038eb,,False,,,False
ACC6691ad473b,,False,,,False
ACC9fcaa7e4c9,,False,COINC0031,,False
ACC534af770b9,,False,,,False
ACCbf6ea45ced,,False,,,False
ACC2518839fc3,,False,,,False
ACC962b6e923d,,False,,,False
ACCd3630db823,,False,,,False
ACC3926981a6d,,False,,,False
ACCfb4997c377,,False,,,False
ACCf487adfa41,,False,,,False
ACC53df112b10,,False,,,False
ACC63ea08822e,,False,,,False
ACC927e8a2013,,False,,,False
ACCa71bf5dade,,False,,,False
ACCf194c91b06,,False,,,False
ACC9ea2600b5b,,False,,,False
ACCad811e1186,,False,COINC0020,,False
ACCa319f8ed06,,False,,,False
ACC507ec4780c,,False,,,False
ACC853926a13b,,False,,,False
ACC4ddb69f1bc,,False,,,False
ACC1eb2b45f98,,False,,,False
ACCce182ca142,,False,,,False
ACC29b7daa327,,False,,,False
ACCccbd48e3e4,,False,,,False
ACC41413abd62,,False,,,False
ACCf0789cd633,,False,,,False
ACCc0103a79bf,,False,,,False
ACCe816538b7d,,False,,,False
ACC152bf8dab9,,False,,,False
ACC520cf1dfe8,,False,,,False
ACC9b09aab214,,False,,,False
ACC2ed3e229b9,,False,,,False
ACC67b7b6871c,,False,,,False
ACC8ac9e656f4,,False,,,False
ACC1df24ee0b3,,False,COINC0018,,False
ACC48d40a7121,,False,,,False
ACC4f078d27ba,,False,,,False
ACCdf0d7ef059,,False,,,False
ACC2474f0729b,,False,,,False
ACCb875ae78a2,,False,,,False
ACC72e12d350b,,False,,,False
ACC15a5ced9c6,,False,,,False
ACC35b8f8b9bd,,False,,,False
ACCe2e89576b6,,False,,,False
ACC3170b0da19,,False,,,False
ACC7703493b8e,,False,,,False
ACC5033cff1fc,,False,,,False
ACCc5a295b72e,,False,,,False
ACC2e75bc806b,,False,,,False
ACCa1fc0797c8,,False,,,False
ACCaf668a8e4a,,False,,,False
ACCeb4eaa19a1,,False,,,False
ACC9ee3bbe8ed,,False,,,False
ACC09a28fc58e,,False,,,False
ACC78bff14c1d,,False,,,False
ACCed3ed01710,,False,,,False
ACCf1098332fe,,False,,,False
ACCcb5f5ee229,,False,,,False
ACCa6ca0d7500,,False,,,False
ACC08fd148425,,False,,,False
ACC2bb8e95a0e,,False,,,False
ACCa15cbb9a57,,False,,,False
ACCbe29aa7825,,False,,,False
ACCc499851bf7,,False,,,False
ACCe110b6fb74,,False,,,False
ACC33e6312da1,,False,,,False
ACC358694f177,,False,,,False
ACC208e98b3de,,False,,,False
ACC01f9fa4128,,False,,,False
ACC1688a6c7ee,,False,,,False
ACC729fc22276,,False,,,False
ACC83cc9e417b,,False,,,False
ACC2c69db25c3,,False,,,False
ACC8254fa3470,,False,,,False
ACCa46d9d8ce4,,False,,,False
ACC4e449fd517,,False,,,False
ACC9d090dc75d,,False,,,False
ACCc7b27bc63d,,False,,,False
ACC1ca20b3153,,False,,,False
ACCc85928d6de,,False,,,False
ACCdf67acd2b1,,False,,,False
ACC6d6d4637ae,,False,,,False
ACCd40fd0df77,,False,,,False
ACCcccb807899,,False,,,False
ACC521148ac94,,False,,,False
ACC3b1fc3e64d,,False,,,False
ACC6bbdbb4d3d,,False,,,False
ACC247c54f8e1,,False,,,False
ACCdb7737c74e,,False,,,False
ACC0ae40cd238,,False,,,False
ACC2fab07982a,,False,,,False
ACC64cd23e8b8,,False,,,False
ACC0bce816aad,,False,,,False
ACC0662b4c1d9,,False,,,False
ACCf353376d2e,,False,,,False
ACCb39a9ef5a7,,False,,,False
ACC96f31a6fb7,,False,,,False
ACC2ca787bb79,,False,,,False
ACCc2607a569a,,False,,,False
ACCe5309dbbed,,False,,,False
ACC0b4aa01a2d,,False,,,False
ACC124d86bfa7,,False,,,False
ACC93283f729c,,False,,,False
ACCae3ca15c85,,False,,,False
ACCb293a6d5bd,,False,,,False
ACC3b045b3377,,False,,,False
ACCaa59764db6,,False,,,False
ACC18099fcf90,,False,,,False
ACCf86e89b10b,,False,,,False
ACC344c9124e4,,False,,,False
ACC336e079e07,,False,,,False
ACCfcf0302af5,,False,,,False
ACCde41689311,,False,,,False
ACCdb61695a64,,False,,,False
ACCc78f8be045,,False,,,False
ACC9ee45c04dd,,False,,,False
ACC15486fde79,,False,,,False
ACCa90b6cf08f,,False,,,False
ACCeccb594b41,,False,,,False
ACCe4a9f618c8,,False,,,False
ACC217474741c,,False,,,False
ACC61c04f90cb,,False,,,False
ACC483430446a,,False,,,False
ACC9c97c7a555,,False,,,False
ACC2d2c20290d,,False,,,False
ACC80af944565,,False,,,False
ACC66f324784f,,False,,,False
ACC1800e03c69,,False,,,False
ACCc5e2735c62,,False,,,False
ACCac02c60525,,False,,,False
ACC7bbd9fdb5d,,False,,,False
ACCecf82076b9,,False,COINC0028,,False
ACC3e401dda6a,,False,,,False
ACCa9c9a878e4,,False,,,False
ACC1c5f2c87b6,,False,,,False
ACCcef6b495b6,,False,,,False
ACCa9cb5d191c,,False,,,False
ACC1e23e6a428,,False,,,False
ACC332039d33d,,False,,,False
ACC2d25d4ddb8,,False,,,False
ACCe9915b5f0a,,False,,,False
ACC7bbc9ee42b,,False,,,False
ACC438194244a,,False,,,False
ACCaef25ca73f,,False,,,False
ACCea98ac5048,,False,,,False
ACC3df4b8aace,,False,,,False
ACC84ea89d748,,False,,,False
ACC7999d55b5a,,False,,,False
ACC8f3ab68538,,False,,,False
ACC0d0e082eac,,False,,,False
ACC297362f7c8,,False,,,False
ACC85576ca8e5,,False,,,False
ACC5fd811aa68,,False,,,False
ACC29194da18c,,False,,,False
ACC7913ae6e36,,False,,,False
ACCe6b62e3976,,False,COINC0027,,False
ACC94d37654c2,,False,,,False
ACCf83c1d00e8,,False,,,False
ACC26fbbc456e,,False,,,False
ACCd5e2ffc47b,,False,,,False
ACC011631747a,,False,,,False
ACC0dbf41e04f,,False,,,False
ACC0319c4decb,,False,,,False
ACC4bf2d6a38b,,False,,,False
ACCb6d79a1835,,False,,,False
ACC9b5974d8aa,,False,,,False
ACCbddd6522c3,,False,,,False
ACC40181c8cb7,,False,,,False
ACC78634a0083,,False,,,False
ACC8de4aa5d6a,,False,COINC0024,,False
ACC3c8d0e9e36,,False,,,False
ACC749fd31eec,,False,,,False
ACC0c18ad157d,,False,,,False
ACCa04a3e3944,,False,,,False
ACC8d1f9b23cf,,False,,,False
ACCee38b294f5,,False,,,False
ACC56e0d09a6f,,False,,,False
ACC7e09474b11,,False,,,False
ACCf49060b9c2,,False,,,False
ACCc2d3c1cb84,,False,,,False
ACCcdd25317b4,,False,,,False
ACC629d2d26fb,,False,,,False
ACCdf35349bd8,,False,,,False
ACC4efdb8520b,,False,,,False
ACCd961430772,,False,,,False
ACC3d0d8726fe,,False,COINC0007,,False
ACC1dab00cc18,,False,,,False
ACC8cf0473912,,False,,,False
ACCc46a4df1d6,,False,,,False
ACCd6d22307e6,,False,,,False
ACCc5e4e914dd,,False,,,False
ACCff048970b9,,False,,,False
ACCa6ed28c051,,False,,,False
ACCf1852d560d,,False,,,False
ACC80f7398f73,,False,,,False
ACC240d69a5f0,,False,,,False
ACC7c2435bb99,,False,,,False
ACC71bc1a22c7,,False,,,False
ACC1c1e5f1b37,,False,,,False
ACC437a65ffcc,,False,,,False
ACCa450604db5,,False,,,False
ACC5732beeeaa,,False,,,False
ACC0f1df6814f,,False,,,False
ACCb5fda65fb4,,False,,,False
ACC678584f2db,,False,,,False
ACCa7cfa89293,,False,,,False
ACC2f4dcfadce,,False,,,False
ACC49c6b5d98e,,False,,,False
ACCf42b58f360,,False,,,False
ACCe23f0358cd,,False,,,False
ACC9417e2a0d4,,False,,,False
ACCb5e221132e,,False,,,False
ACC5a998e0240,,False,,,False
ACCf1a313449d,,False,,,False
ACCb5c8b8b243,,False,,,False
ACC187afab5b6,,False,,,False
ACC04b9860613,,False,,,False
ACC7d322298cc,,False,,,False
ACC306e7b62b4,,False,,,False
ACC98168c65ca,,False,,,False
ACC40d7015fb5,,False,,,False
ACC9882eff8f1,,False,,,False
ACC66ab49af02,,False,,,False
ACC13703feec6,,False,,,False
ACC1d11958e65,,False,,,False
ACC64a50edd12,,False,,,False
ACCadac6aace7,,False,,,False
ACC324312c122,,False,,,False
ACC5ccd4c1f2b,,False,,,False
ACCb1efe59369,,False,,,False
ACC551dbb9351,,False,,,False
ACCdcd9bc7c23,,False,,,False
ACC730a6ab5e1,,False,,,False
ACCddc69cc533,,False,,,False
ACCa1b576fc3e,,False,,,False
ACC1e02ac3bbe,,False,,,False
ACCe2e2c6d844,,False,,,False
ACCbd7aa23006,,False,,,False
ACC53aa6c30ee,,False,,,False
ACC5d16cecd01,,False,,,False
ACCce76e745ec,,False,,,False
ACCc017852ae2,,False,,,False
ACC0f387eff67,,False,,,False
ACCfcc5124444,,False,,,False
ACCa881e70d2d,,False,,,False
ACC9446b817bd,,False,,,False
ACC7f62745830,,False,,,False
ACC59b5f0b0a4,,False,,,False
ACC626570543b,,False,,,False
ACCa0032b89df,,False,,,False
ACCe5472a3797,,False,,,False
ACC0604863a7e,,False,,,False
ACCa95d676609,,False,,,False
ACCf4d701e6fb,,False,,,False
ACCccd38abcc2,,False,,,False
ACCbd4713cce0,,False,,,False
ACC9ea1947a62,,False,,,False
ACC65a33579be,,False,,,False
ACC55e61e391d,,False,,,False
ACCb139e57f86,,False,,,False
ACC6228c5f0ce,,False,,,False
ACC84c42a5b55,,False,,,False
ACC0120086353,,False,,,False
ACC7b303835bd,,False,,,False
ACC7cd674bdee,,False,,,False
ACCa441da3ad0,,False,,,False
ACCc334e1d236,,False,,,False
ACCc7afcbee19,,False,,,False
ACCb0a6b9ba1a,,False,,,False
ACC7b3095f9ac,,False,,,False
ACCcef1dff12d,,False,,,False
ACCf4ab6f798b,,False,,,False
ACC17e84a1819,,False,,,False
ACC27f092935c,,False,,,False
ACCf26abc2919,,False,,,False
ACC20531575cf,,False,,,False
ACC5714235ccd,,False,,,False
ACCa126da344f,,False,,,False
ACC7553e3864a,,False,,,False
ACC1d089d7cf9,,False,,,False
ACCf32eb84c6b,,False,,,False
ACC1b01bec713,,False,,,False
ACCf037726287,,False,,,False
ACC4809fa0c09,,False,,,False
ACC3bd738fce5,,False,,,False
ACC1b3d35ea8a,,False,,,False
ACC4f5c021afd,,False,,,False
ACC17fdf3a01b,,False,,,False
ACCf784c2defb,,False,,,False
ACC8ccfac5b50,,False,,,False
ACCed99672cbe,,False,,,False
ACCd29438c86e,,False,,,False
ACCbd1b431dcd,,False,,,False
ACCa2707e664d,,False,,,False
ACC0454c4e226,,False,,,False
ACCab19157dda,,False,,,False
ACC2b77c36d08,,False,,,False
ACCf405591370,,False,,,False
ACCcc0d106577,,False,COINC0004,,False
ACC39f574949a,,False,,,False
ACC956d1084ac,,False,,,False
ACC799f823a27,,False,,,False
ACCb210b876f9,,False,,,False
ACC6481f08b22,,False,,,False
ACC58893e0e74,,False,,,False
ACC5d04f3b695,,False,,,False
ACCc13b2d0e07,,False,,,False
ACC2bb461156f,,False,,,False
ACCb4c1aae930,,False,,,False
ACC1a4128da42,,False,,,False
ACC28db0c9e9b,,False,,,False
ACC7c3fdacba5,,False,,,False
ACC183e3d6090,,False,,,False
ACC7b20a50ac5,,False,,,False
ACC8a6c30ef4c,,False,,,False
ACCf12085279c,,False,,,False
ACC27607796f6,,False,,,False
ACCade3f330d0,,False,,,False
ACC9dd0e2c477,,False,,,False
ACCbdb15b0589,,False,,,False
ACC4308808565,,False,,,False
ACCc67f14319d,,False,,,False
ACC3e4f5af005,,False,,,False
ACC2c7f26d4d6,,False,,,False
ACC4e2b25fd63,,False,,,False
ACC414e1205c4,,False,,,False
ACC3e66ea71c9,,False,,,False
ACC1fb81927b1,,False,,,False
ACC449e71cfe3,,False,,,False
ACC0c24e8f6a5,,False,,,False
ACCa49ceee521,,False,,,False
ACC29fdb3bc09,,False,,,False
ACC02342a1828,,False,,,False
ACCae3d1cc3e0,,False,,,False
ACC8ef1dbebd5,,False,,,False
ACC30a1fe7bde,,False,,,False
ACCe28c0e4be2,,False,,,False
ACC3212ec4d3c,,False,,,False
ACC9575fa25c1,,False,,,False
ACC5e142de5e5,,False,,,False
ACCb15b13f075,,False,,,False
ACCe3a67b10fb,,False,,,False
ACCe20d72cf2e,,False,,,False
ACCde3a0e82e0,,False,,,False
ACC12aabac3a3,,False,,,False
ACCfc78ada9bd,,False,,,False
ACCd9420a5f6a,,False,,,False
ACC5a14d40892,,False,,,False
ACC689dffc32f,,False,,,False
ACC77545d398e,,False,,,False
ACCc027f25fcf,,False,,,False
ACC42c5fd3fff,,False,,,False
ACCad79581404,,False,,,False
ACCfa80fb0b94,,False,,,False
ACCbd31eec3f7,,False,,,False
ACC5ed42c203d,,False,,,False
ACCd613073494,,False,,,False
ACC03df66717b,,False,,,False
ACC2784c36e52,,False,,,False
ACCaad23d3083,,False,,,False
ACCeb9af6d62c,,False,COINC0048,,False
ACCaae6f517c8,,False,,,False
ACC9a336e39cd,,False,,,False
ACC78531fc634,,False,,,False
ACC78b7933d94,,False,COINC0044,,False
ACC620563aa48,,False,,,False
ACC9b89b1f283,,False,,,False
ACC61d908f578,,False,,,False
ACC001225841f,,False,,,False
ACC306d31e426,,False,,,False
ACCa74c3c04de,,False,,,False
ACCabd6943c6a,,False,,,False
ACC5d97ec2f23,,False,,,False
ACC927aa4df58,,False,,,False
ACCc115d22306,,False,,,False
ACC5163b1d88c,,False,,,False
ACC29ebd242df,,False,,,False
ACCdc0ab06561,,False,,,False
ACCe8396b510f,,False,,,False
ACC924e9e0bcd,,False,,,False
ACC2e7fad19e7,,False,,,False
ACC311bbade0b,,False,,,False
ACCa298df1853,,False,,,False
ACCf1b89ec855,,False,,,False
ACC2336060820,,False,,,False
ACC503ac5bf9c,,False,,,False
ACC227db4c84f,,False,,,False
ACC3ac0f51571,,False,,,False
ACCdef8dd3c14,,False,,,False
ACC0efcb2a9f5,,False,,,False
ACC95f717db46,,False,,,False
ACC7507e99996,,False,,,False
ACCb999beb969,,False,,,False
ACC42bb528755,,False,,,False
ACC6c4cf16bc7,,False,,,False
ACCa92c4e6de8,,False,,,False
ACC59d2a082d7,,False,,,False
ACC8949b23a3a,,False,,,False
ACC709c8230f1,,False,,,False
ACC7f38c1cfbd,,False,,,False
ACC53efc930e7,,False,,,False
ACC21dd2db2bb,,False,,,False
ACC3094d04b44,,False,,,False
ACC0cb74e1e5e,,False,,,False
ACC8e43460c8b,,False,,,False
ACCd1524c657d,,False,,,False
ACC3735a24643,,False,,,False
ACC6e6043049a,,False,,,False
ACC998b1cff0d,,False,,,False
ACC998fc9461c,,False,,,False
ACCa8dd90c633,,False,,,False
ACC91cde286ad,,False,,,False
ACC4a408a616c,,False,,,False
ACC8deca77128,,False,,,False
ACCebf4663c9f,,False,,,False
ACCe1b18babc5,,False,,,False
ACC75bfa35e94,,False,,,False
ACC67d3f96315,,False,,,False
ACC74acbb2ad0,,False,,,False
ACCbc711a36dd,,False,,,False
ACC393dc0a63b,,False,,,False
ACCb7317e0a7d,,False,,,False
ACC0c401e1ce8,,False,,,False
ACC3fe3daa190,,False,,,False
ACC6153b801ba,,False,,,False
ACC157d3ff2af,,False,,,False
ACCb81d5ee554,,False,,,False
ACCc3c382977a,,False,,,False
ACC47f4486898,,False,,,False
ACC8326728496,,False,,,False
ACC8b025e1da1,,False,,,False
ACCb54131c812,,False,,,False
ACC4c77bb9823,,False,,,False
ACCc7cba1fe77,,False,,,False
ACC53e7de9b74,,False,,,False
ACC8b0cab4fe6,,False,,,False
ACCdd45ffeb56,,False,,,False
ACC0342d3f250,,False,COINC0009,,False
ACC46b9f26342,,False,,,False
ACC067bb171f7,,False,,,False
ACC377e5deac2,,False,,,False
ACCacd07b967b,,False,,,False
ACC1d7c352b2a,,False,,,False
ACC8e786750e8,,False,,,False
ACC21615ecf49,,False,,,False
ACCcef88723d1,,False,,,False
ACC663f9901d5,,False,,,False
ACCef85f50a08,,False,,,False
ACC5444ce26ab,,False,,,False
ACCbfb12073ed,,False,,,False
ACCf1ea2345c2,,False,,,False
ACC6c192d55ff,,False,,,False
ACCddf953fb9a,,False,,,False
ACCd684b96b7a,,False,,,False
ACC8463e445da,,False,,,False
ACC1b9c8e758d,,False,,,False
ACC6dff9a3ef0,,False,,,False
ACCb1d9b82b83,,False,,,False
ACCe3acc21eac,,False,,,False
ACCabb66a9e9d,,False,,,False
ACC74ef370fc4,,False,,,False
ACCd34b15c927,,False,,,False
ACCc80f09d194,,False,,,False
ACCa967eafd8e,,False,COINC0038,,False
ACC9ffeb35db7,,False,,,False
ACC62f26f6ac2,,False,,,False
ACC79814ffe76,,False,,,False
ACC1cdbbbcb95,,False,,,False
ACC8567f47060,,False,,,False
ACCae64f17884,,False,,,False
ACCf0e89d2691,,False,,,False
ACCc442616cff,,False,,,False
ACC0cf8e7caac,,False,,,False
ACC612ec7e98c,,False,,,False
ACCe9113fe4ce,,False,,,False
ACC2710e7e7bc,,False,,,False
ACC4034e43b69,,False,,,False
ACC44e89da3b5,,False,,,False
ACC5e6f3b99f3,,False,,,False
ACC0c58023a52,,False,,,False
ACCcd509f9d15,,False,,,False
ACC34e8d99d18,,False,,,False
ACC3736288afd,,False,,,False
ACC41aecc50da,,False,,,False
ACC160462634a,,False,,,False
ACC13847e58d7,,False,,,False
ACC8fa3599c48,,False,,,False
ACC585f117567,,False,,,False
ACC5c90587654,,False,,,False
ACCa6516ca550,,False,,,False
ACCad761cc4f4,,False,,,False
ACCb804302e80,,False,,,False
ACC14d1e1b612,,False,,,False
ACCca77d22fa8,,False,,,False
ACC98fd8b6964,,False,,,False
ACC81906e2cd3,,False,,,False
ACC4c3543a186,,False,,,False
ACCa4bbf9b4b7,,False,,,False
ACC5d9428326c,,False,,,False
ACC79e12903f6,,False,,,False
ACC14b920bcd6,,False,,,False
ACCf11343a0d7,,False,,,False
ACC063682a1ac,,False,,,False
ACC60c4fc487c,,False,,,False
ACCb176ebd77c,,False,,,False
ACC85110974e9,,False,,,False
ACCc8cae08f4e,,False,,,False
ACC843f1fec68,,False,,,False
ACCd90079e81e,,False,,,False
ACCd1a1ce6ac6,,False,,,False
ACC00c5762525,,False,,,False
ACC2aed809d63,,False,,,False
ACC059e9110d1,,False,,,False
ACCabe4ed2d67,,False,,,False
ACC7e24f27e68,,False,,,False
ACC524ad597b3,,False,,,False
ACC17a8a70f42,,False,,,False
ACC401c26ec44,,False,,,False
ACCf330734cde,,False,,,False
ACC4aba482bb1,,False,,,False
ACC17f587a741,,False,,,False
ACCb3fdfc893a,,False,,,False
ACCc46c25a213,,False,,,False
ACCcb0c21978d,,False,,,False
ACC1506c7d652,,False,,,False
ACC0387097a97,,False,,,False
ACCe68e7a42e8,,False,,,False
ACC0c3a0d6dae,,False,,,False
ACC40ea19ab90,,False,,,False
ACC5aecffc270,,False,COINC0041,,False
ACC0c3f8ac59f,,False,,,False
ACC22ada5e38c,,False,,,False
ACCaf003d3923,,False,,,False
ACCfbb461c3fa,,False,,,False
ACC14a16cdde0,,False,,,False
ACCda5924505b,,False,,,False
ACC2727846530,,False,,,False
ACCf9092c303c,,False,,,False
ACC783f87c818,,False,COINC0043,,False
ACC2b120b3aa5,,False,,,False
ACC8d2736e55a,,False,,,False
ACC2b53443820,,False,,,False
ACCd45d08f2e0,,False,,,False
ACC283f59a84c,,False,,,False
ACCb98b960f60,,False,,,False
ACC7f9d6141e4,,False,,,False
ACCdb92741194,,False,,,False
ACC89aa1ab2a2,,False,,,False
ACCa5fc59a734,,False,,,False
ACC2ac72bc36a,,False,,,False
ACC532a64725a,,False,,,False
ACC4afd46b294,,False,,,False
ACCb5d0b73a2a,,False,,,False
ACC55a12a5394,,False,,,False
ACCd0a100579f,,False,,,False
ACC6a0e062098,,False,,,False
ACCb0e2375455,,False,,,False
ACC47f88de862,,False,,,False
ACCcd6e4b1f2a,,False,,,False
ACCd9a1f990a7,,False,,,False
ACC7f2ef83efd,,False,,,False
ACC4ca22ce6be,,False,,,False
ACCfc1f76e26e,,False,,,False
ACCe43773cf66,,False,,,False
ACC7943b723fc,,False,,,False
ACC756cd2fabb,,False,,,False
ACC334cddf3da,,False,,,False
ACC8c26dc20ee,,False,COINC0029,,False
ACCb54dbf531f,,False,,,False
ACC9bc13b21b3,,False,,,False
ACC7caeea35af,,False,,,False
ACCedbc128a23,,False,,,False
ACCd2282d7856,,False,,,False
ACC6c91c6e35d,,False,,,False
ACC820cf5973a,,False,,,False
ACCf765228ab5,,False,,,False
ACC4e992327a2,,False,,,False
ACC979dad83ef,,False,,,False
ACC46b595bb3b,,False,,,False
ACC3f652df278,,False,,,False
ACC567ceec9a4,,False,,,False
ACC5eb5087ec1,,False,,,False
ACC53ad26f046,,False,COINC0035,,False
ACCf0559e5bd6,,False,,,False
ACC9c1951e28b,,False,,,False
ACC2ba1bf50ec,,False,,,False
ACC5a9aa01311,,False,,,False
ACC6647b4bf70,,False,,,False
ACC06c09a76db,,False,,,False
ACC4aca521279,,False,,,False
ACCaaf7f4d2c0,,False,,,False
ACC62be1ef6a7,,False,,,False
ACC7044d89ee7,,False,,,False
ACCfe7e70994e,,False,,,False
ACCeeb3a9c4e0,,False,,,False
ACC10c406fde6,,False,COINC0006,,False
ACC9314fee606,,False,,,False
ACCf7dc602f01,,False,,,False
ACCe109f85bef,,False,,,False
ACC4c78803257,,False,COINC0037,,False
ACC6af571fec2,,False,,,False
ACC97f5545a79,,False,,,False
