threshold,n_flagged,fp_cost,fn_cost,total_cost
0.0209724750284733,352,292894.37064337934,0.0,292894.37064337934
0.0211175458932406,351,289333.3448604811,0.0,289333.3448604811
0.0211366473124291,350,287552.831969032,0.0,287552.831969032
0.0215114136788856,349,283991.80618613376,0.0,283991.80618613376
0.0215398970630475,348,280430.7804032355,0.0,280430.7804032355
0.0216340283366092,347,276869.7546203373,0.0,276869.7546203373
0.021700002293564,346,273308.7288374391,0.0,273308.7288374391
0.0217651066624748,344,266186.6772716426,0.0,266186.6772716426
0.021918189220309,343,262625.65148874436,0.0,262625.65148874436
0.0220639397204006,342,259954.88215157072,0.0,259954.88215157072
0.022154229237646,341,256393.85636867248,0.0,256393.85636867248
0.0221846515188348,340,253723.0870314988,0.0,253723.0870314988
0.0223104260271896,339,250162.06124860057,0.0,250162.06124860057
0.0224895012022396,338,246601.03546570236,0.0,246601.03546570236
0.0225801537618045,337,244820.52257425323,0.0,244820.52257425323
0.0225961003181177,336,243040.0096828041,0.0,243040.0096828041
0.0226581985668322,334,239478.9838999059,0.0,239478.9838999059
0.0228406541221587,333,236808.21456273223,0.0,236808.21456273223
0.0229695309593132,331,229686.16299693577,0.0,229686.16299693577
0.0231040547356644,329,224344.6243225884,0.0,224344.6243225884
0.0232463798529624,328,220783.5985396902,0.0,220783.5985396902
0.0236538471615449,327,217222.57275679195,0.0,217222.57275679195
0.0238780629402379,326,214551.80341961829,0.0,214551.80341961829
0.0243543172221437,324,209210.26474527095,0.0,209210.26474527095
0.0244678987222374,323,206539.49540809728,0.0,206539.49540809728
0.0247338044049373,322,202978.46962519904,0.0,202978.46962519904
0.0248362378313829,319,194966.16161367804,0.0,194966.16161367804
0.0255344954407266,318,191405.1358307798,0.0,191405.1358307798
0.0257959400414444,317,187844.11004788158,0.0,187844.11004788158
0.0259002364428109,316,185173.3407107079,0.0,185173.3407107079
0.0264978418412399,315,181612.31492780967,0.0,181612.31492780967
0.0266692254747632,313,176270.77625346233,0.0,176270.77625346233
0.0270871734686753,312,173600.00691628866,0.0,173600.00691628866
0.0272995264497356,311,170038.98113339042,0.0,170038.98113339042
0.0274850460566935,310,167368.21179621675,0.0,167368.21179621675
0.0282234304666535,307,159355.90378469575,0.0,159355.90378469575
0.0282436798235514,305,154014.36511034842,0.0,154014.36511034842
0.0293291849754633,304,151343.59577317472,0.0,151343.59577317472
0.0295221731964631,302,144221.54420737826,0.0,144221.54420737826
0.0301718697775542,301,140660.51842448005,0.0,140660.51842448005
0.0324054157376585,298,132648.21041295902,0.0,132648.21041295902
0.0326726530511132,297,129087.1846300608,0.0,129087.1846300608
0.0334951428765327,296,125526.15884716257,0.0,125526.15884716257
0.0335857423854678,295,121965.13306426434,0.0,121965.13306426434
0.0344223726829872,294,118404.10728136612,0.0,118404.10728136612
0.0363885913346757,293,114843.08149846789,0.0,114843.08149846789
0.1333192760434377,292,111282.05571556966,0.0,111282.05571556966
0.4342781421048067,291,111282.05571556966,5202.96,116485.01571556967
0.4595050492867268,290,111282.05571556966,11356.73,122638.78571556965
0.5775900723842115,289,111282.05571556966,17121.690000000002,128403.74571556966
0.5942102635124875,288,111282.05571556966,26500.9,137782.95571556967
0.6037312844931403,287,111282.05571556966,31911.480000000003,143193.53571556965
0.6082643567059727,286,111282.05571556966,38843.29,150125.34571556965
0.6126719513607217,285,111282.05571556966,42153.350000000006,153435.40571556968
0.7084170082093276,284,110391.7992698451,48852.95,159244.74926984508
0.7146279166343384,283,110391.7992698451,54669.380000000005,165061.1792698451
0.7151539210442782,282,110391.7992698451,67492.33,177884.12926984509
0.7168298942293708,281,110391.7992698451,71818.03,182209.8292698451
0.770529371927691,280,110391.7992698451,81636.84,192028.6392698451
0.7805497940390134,279,110391.7992698451,93580.76,203972.55926984508
0.7838730602935455,278,110391.7992698451,102475.77,212867.5692698451
0.7967236157874034,277,110391.7992698451,111369.9,221761.6992698451
0.8072991592343434,276,110391.7992698451,126108.74999999999,236500.54926984507
0.8096431280477933,275,110391.7992698451,136115.34,246507.1392698451
0.810189368540486,274,110391.7992698451,148904.14,259295.9392698451
0.8155312072012874,273,110391.7992698451,154394.37,264786.1692698451
0.8248228053038101,272,110391.7992698451,172170.53000000003,282562.32926984516
0.836103719011879,271,110391.7992698451,182790.69000000003,293182.48926984513
0.8470400218897461,270,110391.7992698451,194407.01,304798.80926984514
0.8491453884053567,269,110391.7992698451,209754.89000000004,320146.68926984514
0.8599084533374819,268,110391.7992698451,225441.60000000003,335833.3992698451
0.862016244114144,267,110391.7992698451,239335.48000000004,349727.2792698451
0.873230858077816,266,110391.7992698451,256726.96000000002,367118.7592698451
0.8760797681747982,265,110391.7992698451,268702.97000000003,379094.7692698451
0.8782072339925514,264,110391.7992698451,277558.41000000003,387950.20926984516
0.8812645677344746,263,110391.7992698451,288830.60000000003,399222.3992698451
0.8859841716611918,262,110391.7992698451,297125.48,407517.2792698451
0.8866447810760698,261,110391.7992698451,301529.4,411921.19926984515
0.8867930956417149,260,110391.7992698451,314210.87,424602.6692698451
0.8925310036654207,259,110391.7992698451,328058.42000000004,438450.21926984517
0.895251632997443,258,110391.7992698451,335734.92000000004,446126.71926984517
0.8973089423084829,257,110391.7992698451,345465.43,455857.22926984506
0.8977478283703139,256,110391.7992698451,363858.95,474250.7492698451
0.9014893925274988,255,110391.7992698451,375668.44,486060.2392698451
0.9018785017812468,254,110391.7992698451,383800.12,494191.9192698451
0.9025166340196824,253,110391.7992698451,396447.22,506839.0192698451
0.9060606686064896,252,110391.7992698451,410429.52999999997,520821.32926984504
0.9099749531031156,251,110391.7992698451,417479.6,527871.3992698451
0.9127109390236195,250,110391.7992698451,427649.72,538041.5192698451
0.9175328698201238,249,110391.7992698451,435513.52999999997,545905.329269845
0.9190617689470856,248,110391.7992698451,455021.68,565413.4792698451
0.919245078220157,247,110391.7992698451,465071.26999999996,575463.069269845
0.9192462900375112,246,110391.7992698451,477651.14999999997,588042.949269845
0.9206678228674018,245,110391.7992698451,486411.51999999996,596803.319269845
0.9257871557266896,244,110391.7992698451,501041.79999999993,611433.599269845
0.9261259604171748,243,110391.7992698451,511448.05999999994,621839.8592698451
0.9262086313297876,242,110391.7992698451,525815.76,636207.5592698451
0.9296625816440868,241,110391.7992698451,547253.8400000001,657645.6392698452
0.9301162341352416,240,110391.7992698451,564273.5,674665.2992698451
0.9364862301174424,239,110391.7992698451,569086.8300000001,679478.6292698452
0.9389844986998834,238,108611.28637839598,580398.47,689009.756378396
0.941505596491378,237,108611.28637839598,599625.48,708236.766378396
0.9441991270542992,236,108611.28637839598,611872.79,720484.076378396
0.9463035504136263,235,106830.77348694687,617671.62,724502.3934869468
0.947033672934016,234,106830.77348694687,627436.26,734267.0334869468
0.9492728231276372,233,106830.77348694687,640161.05,746991.8234869469
0.9496879674315524,232,106830.77348694687,653989.23,760820.0034869468
0.9519872986232892,231,106830.77348694687,661780.9,768611.6734869468
0.9528824834857984,230,106830.77348694687,681479.07,788309.8434869468
0.9531950167393904,229,106830.77348694687,706978.96,813809.7334869468
0.9548856540394798,228,104160.0041497732,717900.03,822060.0341497732
0.955297809468098,227,104160.0041497732,731187.54,835347.5441497732
0.955741690623174,226,101489.23481259952,740098.73,841587.9648125995
0.9558908521128284,225,101489.23481259952,756632.01,858121.2448125995
0.956219137926116,224,101489.23481259952,778963.22,880452.4548125995
0.9564532357597392,223,101489.23481259952,800851.0700000001,902340.3048125996
0.956980249191923,222,97928.20902970129,812208.0,910136.2090297013
0.9583161878373476,221,97928.20902970129,827281.8999999999,925210.1090297012
0.9604726353836268,220,97928.20902970129,850490.12,948418.3290297013
0.9614604571983172,219,97928.20902970129,877977.2,975905.4090297013
0.9618257373000914,218,97928.20902970129,896328.4299999999,994256.6390297012
0.962389678722699,217,97928.20902970129,917875.41,1015803.6190297013
0.9628251396651446,216,97928.20902970129,939557.74,1037485.9490297013
0.9634913545221492,215,97928.20902970129,961683.52,1059611.7290297013
0.9646544268817372,214,97928.20902970129,983440.87,1081369.0790297012
0.9649504795389242,213,97928.20902970129,1006025.6799999999,1103953.8890297012
0.9654430066174274,212,97928.20902970129,1023117.6799999999,1121045.8890297012
0.9663544408626434,211,97928.20902970129,1045954.4099999999,1143882.6190297012
0.9667156357378016,210,97928.20902970129,1053324.83,1151253.0390297014
0.9669606952642807,209,97928.20902970129,1080365.83,1178294.0390297014
0.9687831055781204,208,97928.20902970129,1098694.37,1196622.5790297014
0.9691985469948818,207,97928.20902970129,1135767.17,1233695.3790297012
0.9693700435696972,206,97928.20902970129,1154478.6999999997,1252406.909029701
0.9694667124539272,205,97928.20902970129,1173469.42,1271397.6290297012
0.9695951972091714,204,97928.20902970129,1197586.37,1295514.5790297014
0.9699902964050604,203,94367.18324680306,1213598.85,1307966.033246803
0.9700062059047844,202,94367.18324680306,1242462.24,1336829.423246803
0.9709635896573692,201,94367.18324680306,1262004.91,1356372.093246803
0.9711942708577902,200,94367.18324680306,1275081.47,1369448.653246803
0.9713076430896844,199,94367.18324680306,1305068.43,1399435.613246803
0.9715977679654996,198,91696.4139096294,1323512.83,1415209.2439096295
0.971854987081887,197,91696.4139096294,1343501.21,1435197.6239096294
0.9718741185411196,196,91696.4139096294,1369207.43,1460903.8439096294
0.9730903962712456,195,91696.4139096294,1397518.49,1489214.9039096294
0.9750246244600086,194,91696.4139096294,1420030.24,1511726.6539096294
0.97533327467554,193,91696.4139096294,1446931.53,1538627.9439096295
0.9759768349713914,192,91696.4139096294,1485230.46,1576926.8739096294
0.9766721770281404,191,91696.4139096294,1513870.9,1605567.3139096294
0.9767032593637426,190,91696.4139096294,1537072.4100000001,1628768.8239096296
0.9771750064366478,189,91696.4139096294,1562603.28,1654299.6939096295
0.9772984471332968,188,91696.4139096294,1581878.1,1673574.5139096295
0.978254825920452,187,91696.4139096294,1595862.03,1687558.4439096295
0.9783925681518364,186,91696.4139096294,1615978.62,1707675.0339096296
0.9795515790998924,185,91696.4139096294,1638051.5499999998,1729747.9639096293
0.9796327203493174,184,91696.4139096294,1642822.35,1734518.7639096295
0.9808525677692252,183,91696.4139096294,1658556.16,1750252.5739096294
0.9809899988987928,182,91696.4139096294,1676897.8199999998,1768594.2339096293
0.9811445033424132,181,91696.4139096294,1700716.48,1792412.8939096294
0.982601802640488,180,91696.4139096294,1729273.6,1820970.0139096295
0.9826194778260008,179,91696.4139096294,1760160.51,1851856.9239096295
0.9828052330685112,178,91696.4139096294,1784004.9500000002,1875701.3639096296
0.9833060334594956,177,91696.4139096294,1800336.18,1892032.5939096294
0.9837308897962508,176,91696.4139096294,1815145.79,1906842.2039096295
0.9840604593413288,175,91696.4139096294,1826446.62,1918143.0339096296
0.9847762905663529,174,91696.4139096294,1843393.8599999999,1935090.2739096293
0.9849552052177988,173,91696.4139096294,1856111.5899999999,1947808.0039096293
0.9850905907970734,172,91696.4139096294,1879625.5,1971321.9139096295
0.9852239070596064,171,91696.4139096294,1904621.6400000001,1996318.0539096296
0.9855105691435904,170,91696.4139096294,1937909.77,2029606.1839096295
0.9857365231738336,169,90806.15746390483,1954356.2400000002,2045162.3974639052
0.985931950949379,168,90806.15746390483,1993028.48,2083834.637463905
0.9861933597379446,167,90806.15746390483,2024231.3199999998,2115037.477463905
0.986201648838734,166,90806.15746390483,2058004.1600000001,2148810.317463905
0.9862098539043096,165,90806.15746390483,2105296.2,2196102.357463905
0.986345057287898,164,89915.90101818029,2123353.9800000004,2213269.881018181
0.9863706529897808,163,89915.90101818029,2154228.45,2244144.3510181806
0.9864735852237267,162,89915.90101818029,2177780.6100000003,2267696.5110181808
0.9869911912834384,161,89915.90101818029,2211563.5200000005,2301479.421018181
0.9872759848101706,160,89915.90101818029,2239580.5700000003,2329496.4710181807
0.9875695690724748,159,86354.87523528206,2250440.21,2336795.085235282
0.987708303230744,158,86354.87523528206,2276661.87,2363016.745235282
0.987822314247134,157,86354.87523528206,2300491.3,2386846.1752352817
0.9885443759616992,156,86354.87523528206,2333770.75,2420125.625235282
0.9888481249688892,155,86354.87523528206,2368500.82,2454855.6952352817
0.9889123674831992,154,86354.87523528206,2401655.3899999997,2488010.2652352815
0.9889414616186324,153,86354.87523528206,2430449.3200000003,2516804.195235282
0.9889927303386196,152,86354.87523528206,2447668.63,2534023.505235282
0.9892107552022478,151,82793.84945238382,2455912.17,2538706.0194523837
0.989584161257059,150,82793.84945238382,2493441.75,2576235.599452384
0.989933943060716,149,82793.84945238382,2521890.08,2604683.929452384
0.9903655898450556,148,82793.84945238382,2557035.55,2639829.3994523836
0.9903823704500128,147,82793.84945238382,2590711.02,2673504.869452384
0.9905973286882576,146,82793.84945238382,2618037.34,2700831.1894523837
0.9908303175879974,145,82793.84945238382,2651958.99,2734752.839452384
0.9910246386296452,144,82793.84945238382,2689499.95,2772293.799452384
0.9910894399554344,143,82793.84945238382,2720058.38,2802852.2294523837
0.9912276673644208,142,82793.84945238382,2747923.48,2830717.329452384
0.9912779489454676,141,80123.08011521015,2784584.6900000004,2864707.7701152107
0.9914996678801096,140,80123.08011521015,2813144.6100000003,2893267.6901152106
0.9915929935591848,139,80123.08011521015,2846169.3400000003,2926292.4201152106
0.991875896613263,138,80123.08011521015,2876074.1900000004,2956197.2701152107
0.991966077811343,137,80123.08011521015,2917113.91,2997236.9901152104
0.9921700070883682,136,78342.56722376104,2947641.83,3025984.3972237613
0.9923672022077438,135,78342.56722376104,2969032.52,3047375.0872237612
0.9927183045408292,134,78342.56722376104,3007344.14,3085686.7072237614
0.992775743770051,133,78342.56722376104,3030770.3200000003,3109112.8872237615
0.9928176408250176,132,78342.56722376104,3055433.4400000004,3133776.0072237616
0.9928178779955,131,73891.28499513825,3069518.59,3143409.874995138
0.992866159321243,130,73891.28499513825,3094445.98,3168337.264995138
0.9933119445698432,129,73891.28499513825,3126704.09,3200595.374995138
0.9935185265224884,128,72110.77210368913,3151388.09,3223498.862103689
0.9936111435530092,127,63208.20764644357,3173460.8499999996,3236669.057646443
0.993762921999218,126,63208.20764644357,3199053.98,3262262.1876464435
0.9939723296132998,125,63208.20764644357,3244830.8600000003,3308039.067646444
0.9939741857384482,124,63208.20764644357,3270487.79,3333695.9976464435
0.9940488947119016,123,63208.20764644357,3308107.61,3371315.8176464434
0.9941619988145723,122,63208.20764644357,3335695.72,3398903.9276464437
0.9942557038666772,121,63208.20764644357,3376565.51,3439773.7176464433
0.9943543321450128,120,63208.20764644357,3411978.4,3475186.6076464434
0.9944226248550648,119,63208.20764644357,3442267.34,3505475.5476464434
0.9944349980254096,118,63208.20764644357,3479832.9499999997,3543041.157646443
0.9944633237078166,117,63208.20764644357,3508072.56,3571280.7676464436
0.994471537378629,116,63208.20764644357,3543268.79,3606476.9976464435
0.9945411078695214,115,63208.20764644357,3579629.7199999997,3642837.9276464432
0.9947429024111892,114,63208.20764644357,3623462.52,3686670.7276464435
0.9948138203843012,113,63208.20764644357,3652521.74,3715729.9476464437
0.9950218266936784,112,63208.20764644357,3691904.17,3755112.3776464434
0.9950370984606834,111,63208.20764644357,3734430.09,3797638.2976464434
0.9950694321949616,110,63208.20764644357,3777888.22,3841096.4276464437
0.9951225345092544,109,63208.20764644357,3818174.79,3881382.9976464435
0.995158609342963,108,59647.18186354534,3848944.5200000005,3908591.701863546
0.995182082587016,107,57866.668972096224,3876002.59,3933869.2589720963
0.9953707174755748,106,56086.1560806471,3913319.25,3969405.406080647
0.995421530544788,105,56086.1560806471,3958950.3,4015036.4560806467
0.995649974003412,104,53415.386743473435,3973641.75,4027057.1367434734
0.9957346154677316,103,53415.386743473435,4010021.13,4063436.5167434732
0.9957920311826924,102,53415.386743473435,4047913.7800000003,4101329.1667434736
0.9958232861009908,101,53415.386743473435,4079618.6300000004,4133034.0167434737
0.995854604221681,100,53415.386743473435,4105727.9200000004,4159143.3067434737
0.9959835441656076,99,53415.386743473435,4144069.75,4197485.136743474
0.9961750933446714,98,51634.87385202432,4167548.3400000003,4219183.213852025
0.9962917666054156,97,51634.87385202432,4202094.8100000005,4253729.683852024
0.996379014068619,96,51634.87385202432,4243527.23,4295162.103852024
0.9963878890681948,95,51634.87385202432,4281474.67,4333109.543852024
0.9964357159935991,94,51634.87385202432,4322367.720000001,4374002.5938520245
0.9964431866910944,93,51634.87385202432,4362931.32,4414566.193852024
0.9964933937582618,92,51634.87385202432,4393836.16,4445471.033852024
0.9965491394316516,91,51634.87385202432,4426986.9399999995,4478621.813852023
0.9965629538197198,90,48964.104514850646,4457123.46,4506087.56451485
0.9965731475369408,89,46293.33517767698,4481358.57,4527651.905177677
0.9967715923579,88,46293.33517767698,4506665.28,4552958.615177677
0.9968728185956998,87,46293.33517767698,4520653.5200000005,4566946.855177677
0.9968729725077086,86,46293.33517767698,4558929.67,4605223.005177677
0.9969504207384324,85,46293.33517767698,4592162.92,4638456.255177677
0.9970945251622464,84,46293.33517767698,4625405.95,4671699.285177677
0.997095296209694,83,46293.33517767698,4668815.5,4715108.835177677
0.9971696368081956,82,46293.33517767698,4707198.59,4753491.925177677
0.9971934076134444,81,44512.82228622786,4729876.53,4774389.352286228
0.9972444970064548,80,42732.30939477875,4770119.470000001,4812851.779394779
0.997265129419128,79,42732.30939477875,4801215.220000001,4843947.529394779
0.9973560731324684,78,42732.30939477875,4828930.54,4871662.849394779
0.9975008765156363,77,42732.30939477875,4864876.01,4907608.319394778
0.9975294748784898,76,42732.30939477875,4906274.98,4949007.289394779
0.9976317999574774,75,39171.28361188052,4926064.43,4965235.71361188
0.997646585267894,74,39171.28361188052,4960606.029999999,4999777.31361188
0.9977284542945803,73,39171.28361188052,4991787.85,5030959.13361188
0.9977316540284448,72,39171.28361188052,5032278.0600000005,5071449.343611881
0.9977770589843584,71,39171.28361188052,5058274.68,5097445.96361188
0.9978296697662355,70,39171.28361188052,5089153.41,5128324.693611881
0.997905063488668,69,39171.28361188052,5138801.29,5177972.573611881
0.997918965186227,68,39171.28361188052,5165757.8100000005,5204929.093611881
0.997922638571857,67,39171.28361188052,5197170.35,5236341.63361188
0.9979489707945932,66,39171.28361188052,5232606.970000001,5271778.253611881
0.997964705692328,65,39171.28361188052,5273509.85,5312681.13361188
0.9981261484138392,64,39171.28361188052,5313988.48,5353159.763611881
0.9981363797933644,63,39171.28361188052,5351260.65,5390431.933611881
0.9981817354333422,62,39171.28361188052,5391463.01,5430634.29361188
0.9982552059331324,61,39171.28361188052,5428250.54,5467421.823611881
0.9982756260345887,60,39171.28361188052,5455938.23,5495109.513611881
0.9982867844771364,59,37390.77072043141,5494249.52,5531640.290720431
0.9982878950565908,58,37390.77072043141,5541835.04,5579225.810720432
0.9983142777232056,57,34720.00138325773,5588699.039999999,5623419.041383257
0.9983602009646134,56,34720.00138325773,5607705.609999999,5642425.611383257
0.9983804301369676,55,34720.00138325773,5642698.43,5677418.431383258
0.9984061912228286,54,34720.00138325773,5675077.79,5709797.791383258
0.9984107094023904,53,34720.00138325773,5692731.42,5727451.421383258
0.9984248498740108,52,33829.74493753318,5711459.93,5745289.674937533
0.9984273613605276,51,33829.74493753318,5742148.1,5775977.844937533
0.9984367315428844,50,33829.74493753318,5766567.710000001,5800397.454937534
0.9984460942709809,49,33829.74493753318,5809713.890000001,5843543.634937534
0.9984462646898415,48,31158.975600359503,5846533.870000001,5877692.845600361
0.998456567165688,47,31158.975600359503,5878833.41,5909992.38560036
0.9984623069383108,46,31158.975600359503,5915622.59,5946781.56560036
0.998519356085576,45,31158.975600359503,5956136.71,5987295.68560036
0.9985689793039264,44,31158.975600359503,5995475.18,6026634.15560036
0.9986085387655304,43,29378.46270891039,6018967.1,6048345.56270891
0.998610497375537,42,29378.46270891039,6055026.51,6084404.97270891
0.9986256617153968,41,29378.46270891039,6097124.41,6126502.87270891
0.9986788791500392,40,26707.693371736717,6130828.959999999,6157536.6533717355
0.998740209834915,39,26707.693371736717,6186287.5,6212995.193371736
0.99874118050945,38,24927.180480287603,6222874.48,6247801.660480288
0.9987567992471562,37,24927.180480287603,6255906.09,6280833.270480287
0.9987832933648022,36,24927.180480287603,6300813.48,6325740.660480288
0.9987967116406794,35,24927.180480287603,6346796.98,6371724.160480288
0.998866491801122,34,24927.180480287603,6389731.7,6414658.880480288
0.998905245102773,33,21366.154697389375,6412982.48,6434348.63469739
0.9989100541662486,32,21366.154697389375,6451585.470000001,6472951.62469739
0.99891890726429,31,21366.154697389375,6489773.460000001,6511139.61469739
0.9989214551264256,30,21366.154697389375,6537842.0200000005,6559208.17469739
0.9989490204058864,29,21366.154697389375,6564110.71,6585476.864697389
0.9989596482809238,28,18695.385360215703,6611007.13,6629702.515360216
0.9989899414185548,27,18695.385360215703,6621900.140000001,6640595.525360216
0.9990270813110164,26,18695.385360215703,6654093.09,6672788.475360216
0.9990556614557964,25,15134.359577317473,6685082.34,6700216.699577318
0.9991087225978804,24,13353.846685868359,6724751.13,6738104.976685869
0.999127069685447,23,11573.333794419244,6768223.75,6779797.08379442
0.999203572825456,22,11573.333794419244,6806469.03,6818042.36379442
0.9992054423300818,21,9792.82090297013,6862426.09,6872218.91090297
0.9992259211061018,20,9792.82090297013,6879940.600000001,6889733.42090297
0.9992344104527132,19,9792.82090297013,6922291.140000001,6932083.96090297
0.9992369303406012,18,7122.051565796458,6960700.3100000005,6967822.361565797
0.9994013109508244,17,7122.051565796458,7005533.71,7012655.761565796
0.9994468865746058,16,7122.051565796458,7044428.67,7051550.721565796
0.9995428490582569,15,7122.051565796458,7083383.890000001,7090505.941565797
0.9995451896910326,14,3561.025782898229,7119737.0200000005,7123298.045782899
0.9995495391175564,13,3561.025782898229,7143454.950000001,7147015.975782899
0.999589885234534,12,3561.025782898229,7181242.67,7184803.695782898
0.9996137018183902,11,3561.025782898229,7212541.51,7216102.535782898
0.9997044949412914,10,3561.025782898229,7256250.5600000005,7259811.585782899
0.999707139841306,9,3561.025782898229,7300268.8100000005,7303829.835782899
0.999711666384602,8,1780.5128914491145,7336641.03,7338421.542891449
0.999886428471532,7,1780.5128914491145,7367748.550000001,7369529.06289145
0.9999741615243984,6,1780.5128914491145,7406380.84,7408161.352891449
0.9999827005441828,5,1780.5128914491145,7413515.28,7415295.792891449
0.9999861631436076,4,1780.5128914491145,7444460.390000001,7446240.90289145
0.9999884553771684,3,1780.5128914491145,7485783.710000001,7487564.22289145
0.9999980011231708,2,0.0,7527826.61,7527826.61
0.9999993236171896,1,0.0,7570222.59,7570222.59
1.0001,0,0.0,7621216.08,7621216.08
